# Species	Genes	Alg.-Conn.	Ht-clean.faa	Pb-clean.faa	Pc-clean.faa	Pf-clean.faa	Pk-clean.faa	Pv-clean.faa	Py-clean.faa	Tg-clean.faa
8	9	0.778	3148_g_Ht	3364_g_Pb	3825_g_Pc	4062_g_Pf	3905_g_Pk	3816_g_Pv	2244_g_Py	7357_g_Tg,7561_g_Tg
8	9	0.778	3170_g_Ht	2843_g_Pb	712_g_Pc	3459_g_Pf	737_g_Pk	690_g_Pv	81_g_Py	9636_g_Tg,13028_g_Tg
8	9	0.778	3175_g_Ht	4417_g_Pb	4682_g_Pc	2835_g_Pf	4792_g_Pk	4681_g_Pv	3778_g_Py	6760_g_Tg,8152_g_Tg
8	9	0.778	3223_g_Ht	3983_g_Pb	1022_g_Pc	252_g_Pf	1055_g_Pk	1003_g_Pv	386_g_Py	1939_g_Tg,2322_g_Tg
8	9	0.778	3233_g_Ht	470_g_Pb	536_g_Pc	3634_g_Pf	550_g_Pk	515_g_Pv	1590_g_Py	53_g_Tg,339_g_Tg
8	9	0.778	3247_g_Ht	5025_g_Pb	1987_g_Pc	112_g_Pf	2023_g_Pk	1946_g_Pv	1044_g_Py	6877_g_Tg,8036_g_Tg
8	9	0.778	3252_g_Ht	1768_g_Pb	4148_g_Pc	3109_g_Pf	4245_g_Pk	4163_g_Pv	3593_g_Py	10663_g_Tg,11460_g_Tg
8	9	0.778	3253_g_Ht	324_g_Pb	2735_g_Pc	4390_g_Pf	2800_g_Pk	2706_g_Pv	1968_g_Py	9434_g_Tg,13233_g_Tg
8	9	0.778	3254_g_Ht	792_g_Pb	3359_g_Pc	845_g_Pf	3433_g_Pk	3341_g_Pv	4513_g_Py	5652_g_Tg,6594_g_Tg
8	9	0.778	325_g_Ht	1511_g_Pb	1205_g_Pc	1829_g_Pf	1251_g_Pk	1188_g_Pv	571_g_Py	789_g_Tg,1606_g_Tg
8	9	0.778	3313_g_Ht	1415_g_Pb	3873_g_Pc	4113_g_Pf	3956_g_Pk	3866_g_Pv	2192_g_Py	13641_g_Tg,9022_g_Tg
8	9	0.778	3317_g_Ht	2383_g_Pb	2511_g_Pc	2505_g_Pf	2587_g_Pk	2472_g_Pv	1553_g_Py	10425_g_Tg,12834_g_Tg
8	9	0.778	3331_g_Ht	6736_g_Pb	3964_g_Pc	4203_g_Pf	4054_g_Pk	3961_g_Pv	2103_g_Py	9210_g_Tg,13455_g_Tg
8	9	0.778	339_g_Ht	2670_g_Pb	1571_g_Pc	1600_g_Pf	1625_g_Pk	1550_g_Pv	2693_g_Py	10059_g_Tg,12461_g_Tg
8	9	0.778	346_g_Ht	3298_g_Pb	40_g_Pc	4699_g_Pf	47_g_Pk	37_g_Pv	893_g_Py	5996_g_Tg,6255_g_Tg
8	9	0.778	357_g_Ht	5347_g_Pb	3843_g_Pc	4082_g_Pf	3924_g_Pk	3834_g_Pv	2225_g_Py	2780_g_Tg,3461_g_Tg
8	9	0.778	360_g_Ht	3490_g_Pb	3840_g_Pc	4079_g_Pf	3920_g_Pk	3831_g_Pv	2228_g_Py	1919_g_Tg,2342_g_Tg
8	9	0.778	374_g_Ht	2938_g_Pb	3866_g_Pc	4106_g_Pf	3949_g_Pk	3859_g_Pv	2199_g_Py	6992_g_Tg,7920_g_Tg
8	9	0.778	377_g_Ht	1023_g_Pb	3869_g_Pc	4109_g_Pf	3952_g_Pk	3862_g_Pv	2196_g_Py	10025_g_Tg,12493_g_Tg
8	9	0.778	385_g_Ht	872_g_Pb	2830_g_Pc	1261_g_Pf	2905_g_Pk	2802_g_Pv	1874_g_Py	104_g_Tg,287_g_Tg
8	9	0.778	388_g_Ht	3314_g_Pb	409_g_Pc	574_g_Pf	420_g_Pk	396_g_Pv	1708_g_Py	11291_g_Tg,12088_g_Tg
8	9	0.778	401_g_Ht	3015_g_Pb	1744_g_Pc	1431_g_Pf	1787_g_Pk	1715_g_Pv	2528_g_Py	10779_g_Tg,11576_g_Tg
8	9	0.778	413_g_Ht	18_g_Pb	36_g_Pc	4703_g_Pf	43_g_Pk	33_g_Pv	897_g_Py	2998_g_Tg,3679_g_Tg
8	9	0.778	437_g_Ht	4411_g_Pb	3183_g_Pc	4807_g_Pf	3255_g_Pk	3160_g_Pv	4134_g_Py	10439_g_Tg,12820_g_Tg
8	9	0.778	453_g_Ht	2423_g_Pb	3580_g_Pc	3233_g_Pf	3663_g_Pk	3708_g_Pv	3147_g_Py	9684_g_Tg,12977_g_Tg
8	9	0.778	458_g_Ht	4286_g_Pb	400_g_Pc	582_g_Pf	411_g_Pk	389_g_Pv	1715_g_Py	10911_g_Tg,11708_g_Tg
8	9	0.778	46_g_Ht	1761_g_Pb	377_g_Pc	604_g_Pf	385_g_Pk	367_g_Pv	1737_g_Py	5833_g_Tg,6415_g_Tg
8	9	0.778	483_g_Ht	1009_g_Pb	1394_g_Pc	1648_g_Pf	1439_g_Pk	1368_g_Pv	4803_g_Py	2027_g_Tg,2232_g_Tg
8	9	0.778	485_g_Ht	30_g_Pb	1876_g_Pc	1304_g_Pf	1917_g_Pk	1840_g_Pv	2411_g_Py	10938_g_Tg,11735_g_Tg
8	9	0.778	498_g_Ht	1656_g_Pb	587_g_Pc	3585_g_Pf	602_g_Pk	562_g_Pv	4289_g_Py	7382_g_Tg,7536_g_Tg
8	9	0.778	503_g_Ht	619_g_Pb	2804_g_Pc	1237_g_Pf	2879_g_Pk	2779_g_Pv	1899_g_Py	11055_g_Tg,11852_g_Tg
8	9	0.778	505_g_Ht	621_g_Pb	2802_g_Pc	1235_g_Pf	2877_g_Pk	2777_g_Pv	1901_g_Py	2069_g_Tg,2190_g_Tg
8	9	0.778	523_g_Ht	519_g_Pb	1223_g_Pc	1813_g_Pf	1269_g_Pk	1204_g_Pv	588_g_Py	69_g_Tg,322_g_Tg
8	9	0.778	550_g_Ht	6685_g_Pb	1380_g_Pc	1662_g_Pf	1426_g_Pk	1355_g_Pv	4790_g_Py	9722_g_Tg,12940_g_Tg
8	9	0.778	575_g_Ht	537_g_Pb	623_g_Pc	3547_g_Pf	640_g_Pk	598_g_Pv	4325_g_Py	10710_g_Tg,11507_g_Tg
8	9	0.778	598_g_Ht	3121_g_Pb	981_g_Pc	293_g_Pf	1012_g_Pk	965_g_Pv	346_g_Py	5709_g_Tg,6538_g_Tg
8	9	0.778	608_g_Ht	3940_g_Pb	121_g_Pc	4624_g_Pf	130_g_Pk	113_g_Pv	818_g_Py	9721_g_Tg,12941_g_Tg
8	9	0.778	612_g_Ht	6742_g_Pb	2586_g_Pc	1071_g_Pf	2658_g_Pk	2561_g_Pv	674_g_Py	10637_g_Tg,11434_g_Tg
8	9	0.778	629_g_Ht	3440_g_Pb	4721_g_Pc	2873_g_Pf	4834_g_Pk	4722_g_Pv	3743_g_Py	4195_g_Tg,8412_g_Tg
8	9	0.778	644_g_Ht	462_g_Pb	663_g_Pc	3511_g_Pf	682_g_Pk	636_g_Pv	133_g_Py	5749_g_Tg,6499_g_Tg
8	9	0.778	650_g_Ht	6577_g_Pb	4560_g_Pc	2721_g_Pf	4675_g_Pk	4569_g_Pv	3894_g_Py	391_g_Tg,785_g_Tg
8	9	0.778	681_g_Ht	6438_g_Pb	3387_g_Pc	5085_g_Pf	3467_g_Pk	3371_g_Pv	4540_g_Py	9551_g_Tg,13115_g_Tg
8	9	0.778	727_g_Ht	454_g_Pb	3847_g_Pc	4086_g_Pf	3928_g_Pk	3838_g_Pv	2221_g_Py	4358_g_Tg,8251_g_Tg
8	9	0.778	733_g_Ht	3329_g_Pb	695_g_Pc	3474_g_Pf	722_g_Pk	674_g_Pv	98_g_Py	4001_g_Tg,8781_g_Tg
8	9	0.778	76_g_Ht	52_g_Pb	2245_g_Pc	2230_g_Pf	2304_g_Pk	2202_g_Pv	1296_g_Py	4574_g_Tg,8589_g_Tg
8	9	0.778	782_g_Ht	599_g_Pb	3008_g_Pc	1189_g_Pf	3077_g_Pk	2962_g_Pv	3434_g_Py	9642_g_Tg,13022_g_Tg
8	9	0.778	784_g_Ht	938_g_Pb	3010_g_Pc	1191_g_Pf	3079_g_Pk	2964_g_Pv	3436_g_Py	7399_g_Tg,7519_g_Tg
8	9	0.778	795_g_Ht	2770_g_Pb	3685_g_Pc	3332_g_Pf	3772_g_Pk	3611_g_Pv	3050_g_Py	2817_g_Tg,3498_g_Tg
8	9	0.778	809_g_Ht	925_g_Pb	876_g_Pc	400_g_Pf	911_g_Pk	856_g_Pv	254_g_Py	2841_g_Tg,3522_g_Tg
8	9	0.778	810_g_Ht	926_g_Pb	877_g_Pc	399_g_Pf	912_g_Pk	857_g_Pv	255_g_Py	9473_g_Tg,13193_g_Tg
8	9	0.778	81_g_Ht	269_g_Pb	2237_g_Pc	2222_g_Pf	2296_g_Pk	2194_g_Pv	1289_g_Py	10505_g_Tg,12755_g_Tg
8	9	0.778	887_g_Ht	998_g_Pb	1263_g_Pc	1778_g_Pf	1309_g_Pk	1242_g_Pv	4678_g_Py	2113_g_Tg,2444_g_Tg
8	9	0.778	909_g_Ht	6481_g_Pb	3606_g_Pc	3258_g_Pf	3690_g_Pk	3683_g_Pv	3123_g_Py	9952_g_Tg,12570_g_Tg
8	9	0.778	941_g_Ht	3039_g_Pb	3635_g_Pc	3286_g_Pf	3718_g_Pk	3658_g_Pv	3098_g_Py	10066_g_Tg,12455_g_Tg
8	9	0.778	950_g_Ht	691_g_Pb	2631_g_Pc	742_g_Pf	2704_g_Pk	2608_g_Pv	717_g_Py	6946_g_Tg,7965_g_Tg
8	9	0.778	955_g_Ht	339_g_Pb	3794_g_Pc	4032_g_Pf	3874_g_Pk	3789_g_Pv	2274_g_Py	3080_g_Tg,3761_g_Tg
8	9	0.778	964_g_Ht	2555_g_Pb	1485_g_Pc	2089_g_Pf	1534_g_Pk	1463_g_Pv	3299_g_Py	4585_g_Tg,8600_g_Tg
8	9	0.778	972_g_Ht	3870_g_Pb	3883_g_Pc	4122_g_Pf	3965_g_Pk	3876_g_Pv	2183_g_Py	6924_g_Tg,7988_g_Tg
8	9	0.778	999_g_Ht	4420_g_Pb	3739_g_Pc	3981_g_Pf	3817_g_Pk	3736_g_Pv	2966_g_Py	9147_g_Tg,13519_g_Tg
8	9	0.667	1011_g_Ht	602_g_Pb	2991_g_Pc	1171_g_Pf	3060_g_Pk	2945_g_Pv	3416_g_Py	403_g_Tg,771_g_Tg
8	9	0.667	1106_g_Ht	6763_g_Pb	890_g_Pc	386_g_Pf	926_g_Pk	871_g_Pv	268_g_Py	4305_g_Tg,8301_g_Tg
8	9	0.667	1109_g_Ht	4923_g_Pb	367_g_Pc	615_g_Pf	374_g_Pk	356_g_Pv	1747_g_Py	9606_g_Tg,13060_g_Tg
8	9	0.667	1152_g_Ht	3297_g_Pb	41_g_Pc	4698_g_Pf	48_g_Pk	38_g_Pv	892_g_Py	9984_g_Tg,12536_g_Tg
8	9	0.667	1213_g_Ht	1026_g_Pb	1468_g_Pc	2073_g_Pf	1515_g_Pk	1447_g_Pv	4098_g_Py	10286_g_Tg,12238_g_Tg
8	9	0.667	1562_g_Ht	2070_g_Pb	142_g_Pc	4603_g_Pf	155_g_Pk	135_g_Pv	798_g_Py	10741_g_Tg,11538_g_Tg
8	9	0.667	1573_g_Ht	2785_g_Pb	1552_g_Pc	1619_g_Pf	1606_g_Pk	1532_g_Pv	2712_g_Py	10004_g_Tg,12514_g_Tg
8	9	0.667	1623_g_Ht	2464_g_Pb	2508_g_Pc	2501_g_Pf	2583_g_Pk	2469_g_Pv	1550_g_Py	9154_g_Tg,13512_g_Tg
8	9	0.667	1667_g_Ht	293_g_Pb	872_g_Pc	404_g_Pf	907_g_Pk	852_g_Pv	251_g_Py	11249_g_Tg,12046_g_Tg
8	9	0.667	1770_g_Ht	600_g_Pb	2989_g_Pc	1169_g_Pf	3058_g_Pk	2943_g_Pv	3414_g_Py	9463_g_Tg,13203_g_Tg
8	9	0.667	1794_g_Ht	3648_g_Pb	4151_g_Pc	3112_g_Pf	4248_g_Pk	4166_g_Pv	3596_g_Py	190_g_Tg,199_g_Tg
8	9	0.667	1797_g_Ht	6850_g_Pb	1331_g_Pc	1710_g_Pf	1377_g_Pk	1311_g_Pv	4745_g_Py	2898_g_Tg,3579_g_Tg
8	9	0.667	1827_g_Ht	3892_g_Pb	993_g_Pc	281_g_Pf	1024_g_Pk	977_g_Pv	358_g_Py	11223_g_Tg,12020_g_Tg
8	9	0.667	1840_g_Ht	5530_g_Pb	1681_g_Pc	1495_g_Pf	1739_g_Pk	1654_g_Pv	2589_g_Py	4646_g_Tg,5118_g_Tg
8	9	0.667	2036_g_Ht	4259_g_Pb	428_g_Pc	557_g_Pf	438_g_Pk	413_g_Pv	1693_g_Py	5777_g_Tg,6471_g_Tg
8	9	0.667	2096_g_Ht	467_g_Pb	232_g_Pc	4514_g_Pf	247_g_Pk	220_g_Pv	4407_g_Py	2967_g_Tg,3648_g_Tg
8	9	0.667	2155_g_Ht	3052_g_Pb	1767_g_Pc	1408_g_Pf	1814_g_Pk	1738_g_Pv	2506_g_Py	496_g_Tg,677_g_Tg
8	9	0.667	2201_g_Ht	3743_g_Pb	4157_g_Pc	3118_g_Pf	4254_g_Pk	4172_g_Pv	3602_g_Py	2776_g_Tg,3457_g_Tg
8	9	0.667	2289_g_Ht	3706_g_Pb	2562_g_Pc	1046_g_Pf	2632_g_Pk	2537_g_Pv	2343_g_Py	13070_g_Tg,9596_g_Tg
8	9	0.667	2330_g_Ht	4203_g_Pb	4108_g_Pc	3076_g_Pf	4202_g_Pk	4125_g_Pv	3557_g_Py	2162_g_Tg,2471_g_Tg
8	9	0.667	2533_g_Ht	2187_g_Pb	421_g_Pc	564_g_Pf	431_g_Pk	406_g_Pv	1699_g_Py	2869_g_Tg,3550_g_Tg
8	9	0.667	2582_g_Ht	3166_g_Pb	4475_g_Pc	2632_g_Pf	4587_g_Pk	4482_g_Pv	3976_g_Py	4428_g_Tg,8443_g_Tg
8	9	0.667	2647_g_Ht	1398_g_Pb	1473_g_Pc	2078_g_Pf	1520_g_Pk	1452_g_Pv	3288_g_Py	5718_g_Tg,6529_g_Tg
8	9	0.667	2777_g_Ht	6644_g_Pb	4477_g_Pc	2634_g_Pf	4589_g_Pk	4484_g_Pv	3974_g_Py	10642_g_Tg,11439_g_Tg
8	9	0.667	2852_g_Ht	2801_g_Pb	4362_g_Pc	3767_g_Pf	4471_g_Pk	4373_g_Pv	2841_g_Py	2089_g_Tg,2172_g_Tg
8	9	0.667	3016_g_Ht	3000_g_Pb	1415_g_Pc	1970_g_Pf	1459_g_Pk	1390_g_Pv	4823_g_Py	10845_g_Tg,11642_g_Tg
8	9	0.667	3179_g_Ht	3891_g_Pb	992_g_Pc	282_g_Pf	1023_g_Pk	976_g_Pv	357_g_Py	9414_g_Tg,13254_g_Tg
8	9	0.667	436_g_Ht	4154_g_Pb	3179_g_Pc	4810_g_Pf	3251_g_Pk	3156_g_Pv	4140_g_Py	5642_g_Tg,6604_g_Tg
8	9	0.667	535_g_Ht	5203_g_Pb	361_g_Pc	621_g_Pf	368_g_Pk	350_g_Pv	1753_g_Py	121_g_Tg,270_g_Tg
8	9	0.667	605_g_Ht	1630_g_Pb	2570_g_Pc	1055_g_Pf	2641_g_Pk	2546_g_Pv	2334_g_Py	5782_g_Tg,6467_g_Tg
8	9	0.667	637_g_Ht	6250_g_Pb	342_g_Pc	639_g_Pf	347_g_Pk	331_g_Pv	1772_g_Py	10441_g_Tg,12818_g_Tg
8	9	0.667	726_g_Ht	4229_g_Pb	81_g_Pc	4662_g_Pf	90_g_Pk	76_g_Pv	854_g_Py	10840_g_Tg,11637_g_Tg
8	9	0.667	74_g_Ht	3127_g_Pb	4022_g_Pc	4261_g_Pf	4118_g_Pk	4023_g_Pv	2040_g_Py	6968_g_Tg,7944_g_Tg
8	9	0.621	648_g_Ht	170_g_Pb	167_g_Pc	4577_g_Pf	179_g_Pk	161_g_Pv	4346_g_Py	4256_g_Tg,8349_g_Tg
8	9	0.598	3094_g_Ht	4148_g_Pb	3774_g_Pc	4014_g_Pf	3851_g_Pk	3770_g_Pv	2290_g_Py	2852_g_Tg,3533_g_Tg
8	9	0.556	1057_g_Ht	1302_g_Pb	1758_g_Pc	1417_g_Pf	1804_g_Pk	1729_g_Pv	2514_g_Py	6473_g_Tg,5775_g_Tg
8	9	0.556	1059_g_Ht	3214_g_Pb	3675_g_Pc	3322_g_Pf	3762_g_Pk	3621_g_Pv	3060_g_Py	10553_g_Tg,11350_g_Tg
8	9	0.556	1144_g_Ht	4913_g_Pb	2553_g_Pc	1037_g_Pf	2618_g_Pk	2527_g_Pv	2352_g_Py	8996_g_Tg,12877_g_Tg
8	9	0.556	1284_g_Ht	829_g_Pb	2103_g_Pc	817_g_Pf	2150_g_Pk	2061_g_Pv	1155_g_Py	245_g_Tg,145_g_Tg
8	9	0.556	1395_g_Ht	2022_g_Pb	3378_g_Pc	825_g_Pf	3457_g_Pk	3362_g_Pv	4531_g_Py	10038_g_Tg,12482_g_Tg
8	9	0.556	1467_g_Ht	1579_g_Pb	2163_g_Pc	2146_g_Pf	2217_g_Pk	2120_g_Pv	1213_g_Py	4984_g_Tg,5456_g_Tg
8	9	0.556	1526_g_Ht	1112_g_Pb	820_g_Pc	453_g_Pf	855_g_Pk	805_g_Pv	206_g_Py	5630_g_Tg,6616_g_Tg
8	9	0.556	1588_g_Ht	3900_g_Pb	522_g_Pc	3648_g_Pf	538_g_Pk	501_g_Pv	1603_g_Py	10461_g_Tg,12798_g_Tg
8	9	0.556	1781_g_Ht	4301_g_Pb	666_g_Pc	3508_g_Pf	685_g_Pk	639_g_Pv	130_g_Py	9822_g_Tg,12701_g_Tg
8	9	0.556	2324_g_Ht	3754_g_Pb	2620_g_Pc	752_g_Pf	2692_g_Pk	2598_g_Pv	708_g_Py	9338_g_Tg,13332_g_Tg
8	9	0.556	2355_g_Ht	2443_g_Pb	4635_g_Pc	2790_g_Pf	4746_g_Pk	4638_g_Pv	3828_g_Py	78_g_Tg,313_g_Tg
8	9	0.556	2692_g_Ht	2751_g_Pb	1918_g_Pc	44_g_Pf	1952_g_Pk	1880_g_Pv	978_g_Py	457_g_Tg,717_g_Tg
8	9	0.556	3187_g_Ht	6755_g_Pb	2216_g_Pc	2198_g_Pf	2275_g_Pk	2172_g_Pv	1266_g_Py	2084_g_Tg,2177_g_Tg
8	9	0.556	3325_g_Ht	297_g_Pb	4387_g_Pc	3745_g_Pf	4497_g_Pk	4394_g_Pv	2821_g_Py	8048_g_Tg,6865_g_Tg
8	9	0.556	335_g_Ht	3792_g_Pb	4700_g_Pc	2853_g_Pf	4812_g_Pk	4700_g_Pv	3761_g_Py	11028_g_Tg,11825_g_Tg
8	9	0.556	340_g_Ht	4966_g_Pb	1570_g_Pc	1601_g_Pf	1624_g_Pk	1549_g_Pv	2694_g_Py	9672_g_Tg,12989_g_Tg
8	9	0.556	471_g_Ht	707_g_Pb	2435_g_Pc	2428_g_Pf	2503_g_Pk	2392_g_Pv	1480_g_Py	10943_g_Tg,11740_g_Tg
8	9	0.556	530_g_Ht	5658_g_Pb	2222_g_Pc	2209_g_Pf	2282_g_Pk	2179_g_Pv	1274_g_Py	10927_g_Tg,11724_g_Tg
8	9	0.556	739_g_Ht	6047_g_Pb	4611_g_Pc	2767_g_Pf	4722_g_Pk	4615_g_Pv	3852_g_Py	10805_g_Tg,11602_g_Tg
8	9	0.502	1159_g_Ht	189_g_Pb	4689_g_Pc	2843_g_Pf	4799_g_Pk	4688_g_Pv	3771_g_Py	4877_g_Tg,5349_g_Tg
8	9	0.444	1402_g_Ht	3922_g_Pb	1407_g_Pc	1636_g_Pf	1451_g_Pk	1383_g_Pv	4815_g_Py	4111_g_Tg,8891_g_Tg
8	9	0.444	1455_g_Ht	3065_g_Pb	1998_g_Pc	123_g_Pf	2038_g_Pk	1957_g_Pv	1055_g_Py	9015_g_Tg,13648_g_Tg
8	9	0.444	1881_g_Ht	782_g_Pb	4623_g_Pc	2779_g_Pf	4734_g_Pk	4627_g_Pv	3840_g_Py	576_g_Tg,597_g_Tg
8	9	0.444	1998_g_Ht	3827_g_Pb	3886_g_Pc	4126_g_Pf	3969_g_Pk	3880_g_Pv	2179_g_Py	1985_g_Tg,2275_g_Tg
8	9	0.444	2281_g_Ht	1847_g_Pb	4393_g_Pc	3739_g_Pf	4503_g_Pk	4399_g_Pv	2815_g_Py	330_g_Tg,61_g_Tg
8	9	0.444	2522_g_Ht	734_g_Pb	919_g_Pc	354_g_Pf	958_g_Pk	901_g_Pv	296_g_Py	469_g_Tg,704_g_Tg
8	9	0.444	2527_g_Ht	185_g_Pb	2758_g_Pc	4363_g_Pf	2826_g_Pk	2731_g_Pv	1944_g_Py	10187_g_Tg,12335_g_Tg
8	9	0.444	532_g_Ht	6392_g_Pb	2224_g_Pc	2211_g_Pf	2284_g_Pk	2181_g_Pv	1276_g_Py	2645_g_Tg,3326_g_Tg
8	9	0.444	548_g_Ht	3384_g_Pb	2031_g_Pc	153_g_Pf	2069_g_Pk	1988_g_Pv	1081_g_Py	3148_g_Tg,3829_g_Tg
8	9	0.444	804_g_Ht	6541_g_Pb	4256_g_Pc	3874_g_Pf	4372_g_Pk	4266_g_Pv	2306_g_Py	6739_g_Tg,8171_g_Tg
8	9	0.444	992_g_Ht	2791_g_Pb	2203_g_Pc	2186_g_Pf	2261_g_Pk	2159_g_Pv	1253_g_Py	1989_g_Tg,2271_g_Tg
8	9	0.418	3328_g_Ht	565_g_Pb	4794_g_Pc	2938_g_Pf	4901_g_Pk	4790_g_Pv	3678_g_Py	6568_g_Tg,5679_g_Tg
8	9	0.387	2636_g_Ht	3178_g_Pb	217_g_Pc	4531_g_Pf	230_g_Pk	206_g_Pv	4390_g_Py	156_g_Tg,234_g_Tg
8	9	0.333	1282_g_Ht	449_g_Pb	4652_g_Pc	2805_g_Pf	4761_g_Pk	4652_g_Pv	3813_g_Py	10630_g_Tg,11427_g_Tg
8	9	0.333	1331_g_Ht	1175_g_Pb	1401_g_Pc	1642_g_Pf	1444_g_Pk	1375_g_Pv	4809_g_Py	11081_g_Tg,11878_g_Tg
8	9	0.333	1403_g_Ht	3923_g_Pb	1406_g_Pc	1637_g_Pf	1450_g_Pk	1382_g_Pv	4814_g_Py	10655_g_Tg,11452_g_Tg
8	9	0.333	1872_g_Ht	3137_g_Pb	3145_g_Pc	4838_g_Pf	3219_g_Pk	3118_g_Pv	4161_g_Py	6995_g_Tg,7917_g_Tg
8	9	0.333	2154_g_Ht	3051_g_Pb	1768_g_Pc	1407_g_Pf	1815_g_Pk	1739_g_Pv	2505_g_Py	9483_g_Tg,13183_g_Tg
8	9	0.333	2473_g_Ht	2968_g_Pb	2398_g_Pc	2385_g_Pf	2472_g_Pk	2356_g_Pv	1446_g_Py	1893_g_Tg,2369_g_Tg
8	9	0.333	256_g_Ht	2315_g_Pb	220_g_Pc	4527_g_Pf	234_g_Pk	210_g_Pv	4394_g_Py	4596_g_Tg,8611_g_Tg
8	9	0.333	2725_g_Ht	1098_g_Pb	269_g_Pc	4480_g_Pf	287_g_Pk	257_g_Pv	4443_g_Py	9860_g_Tg,12664_g_Tg
8	9	0.333	284_g_Ht	108_g_Pb	743_g_Pc	3427_g_Pf	778_g_Pk	719_g_Pv	52_g_Py	423_g_Tg,752_g_Tg
8	9	0.333	3167_g_Ht	6386_g_Pb	3218_g_Pc	4774_g_Pf	3291_g_Pk	3192_g_Pv	4105_g_Py	7343_g_Tg,7575_g_Tg
8	9	0.333	3178_g_Ht	6091_g_Pb	3755_g_Pc	3996_g_Pf	3832_g_Pk	3751_g_Pv	2951_g_Py	6738_g_Tg,8172_g_Tg
8	9	0.333	3279_g_Ht	6609_g_Pb	4293_g_Pc	3839_g_Pf	4395_g_Pk	4300_g_Pv	2914_g_Py	9703_g_Tg,12958_g_Tg
8	9	0.333	601_g_Ht	1634_g_Pb	2104_g_Pc	816_g_Pf	2151_g_Pk	2062_g_Pv	1156_g_Py	9213_g_Tg,13452_g_Tg
8	9	0.333	797_g_Ht	2842_g_Pb	713_g_Pc	3458_g_Pf	738_g_Pk	691_g_Pv	80_g_Py	4197_g_Tg,8410_g_Tg
8	9	0.315	937_g_Ht	5691_g_Pb	2614_g_Pc	756_g_Pf	2687_g_Pk	2592_g_Pv	702_g_Py	4558_g_Tg,8573_g_Tg
8	9	0.222	1326_g_Ht	3974_g_Pb	2439_g_Pc	2433_g_Pf	2509_g_Pk	2398_g_Pv	1484_g_Py	5564_g_Tg,6684_g_Tg
8	9	0.222	1341_g_Ht	202_g_Pb	3853_g_Pc	4092_g_Pf	3934_g_Pk	3844_g_Pv	2215_g_Py	5932_g_Tg,6321_g_Tg
8	9	0.222	1423_g_Ht	1639_g_Pb	2384_g_Pc	2370_g_Pf	2456_g_Pk	2341_g_Pv	1431_g_Py	9725_g_Tg,12937_g_Tg
8	9	0.222	153_g_Ht	3790_g_Pb	2821_g_Pc	1252_g_Pf	2894_g_Pk	2794_g_Pv	1883_g_Py	9705_g_Tg,12956_g_Tg
8	9	0.222	1634_g_Ht	2131_g_Pb	2739_g_Pc	4385_g_Pf	2805_g_Pk	2711_g_Pv	1963_g_Py	805_g_Tg,1622_g_Tg
8	9	0.222	1695_g_Ht	2712_g_Pb	1880_g_Pc	1301_g_Pf	1920_g_Pk	1844_g_Pv	2407_g_Py	1871_g_Tg,2390_g_Tg
8	9	0.222	2680_g_Ht	3343_g_Pb	3670_g_Pc	3317_g_Pf	3754_g_Pk	3626_g_Pv	3065_g_Py	4511_g_Tg,8526_g_Tg
8	9	0.222	2775_g_Ht	5492_g_Pb	1975_g_Pc	100_g_Pf	2012_g_Pk	1934_g_Pv	1033_g_Py	4131_g_Tg,8911_g_Tg
8	9	0.222	2797_g_Ht	6533_g_Pb	4463_g_Pc	2620_g_Pf	4569_g_Pk	4468_g_Pv	3988_g_Py	6736_g_Tg,8174_g_Tg
8	9	0.222	2820_g_Ht	1445_g_Pb	2267_g_Pc	2255_g_Pf	2330_g_Pk	2228_g_Pv	1321_g_Py	4619_g_Tg,5091_g_Tg
8	9	0.222	3322_g_Ht	6828_g_Pb	3966_g_Pc	4208_g_Pf	4058_g_Pk	3967_g_Pv	2097_g_Py	3018_g_Tg,3699_g_Tg
8	9	0.222	414_g_Ht	20_g_Pb	34_g_Pc	4705_g_Pf	41_g_Pk	31_g_Pv	899_g_Py	4354_g_Tg,8254_g_Tg
8	9	0.222	698_g_Ht	2744_g_Pb	1699_g_Pc	1477_g_Pf	1755_g_Pk	1671_g_Pv	2571_g_Py	6054_g_Tg,6198_g_Tg
8	9	0.222	73_g_Ht	3126_g_Pb	4021_g_Pc	4260_g_Pf	4117_g_Pk	4022_g_Pv	2041_g_Py	10434_g_Tg,12825_g_Tg
8	9	0.222	771_g_Ht	4388_g_Pb	4678_g_Pc	2831_g_Pf	4788_g_Pk	4677_g_Pv	3782_g_Py	2702_g_Tg,3383_g_Tg
8	9	0.222	826_g_Ht	6432_g_Pb	3374_g_Pc	829_g_Pf	3453_g_Pk	3358_g_Pv	4527_g_Py	5863_g_Tg,6385_g_Tg
8	9	0.167	1289_g_Ht	1871_g_Pb	1388_g_Pc	1654_g_Pf	1434_g_Pk	1363_g_Pv	4798_g_Py	4410_g_Tg,8425_g_Tg
8	9	0.112	1536_g_Ht	785_g_Pb	2087_g_Pc	1113_g_Pf	2130_g_Pk	2043_g_Pv	1136_g_Py	4128_g_Tg,8908_g_Tg
8	9	0.111	1133_g_Ht	1824_g_Pb	1165_g_Pc	1865_g_Pf	1208_g_Pk	1148_g_Pv	534_g_Py	7401_g_Tg,7517_g_Tg
